"generation","variant","count","S"
4282,4704,6,"-0.50"
4282,4817,76,"-0.50"
4282,4835,51,"-0.50"
4282,4917,27,"-0.50"
4282,5008,123,"-0.50"
4282,5013,17,"-0.50"
4282,5047,39,"-0.50"
4282,5052,8,"-0.50"
4282,5078,62,"-0.50"
4282,5093,72,"-0.50"
4282,5096,33,"-0.50"
4282,5117,29,"-0.50"
4282,5127,58,"-0.50"
4282,5144,84,"-0.50"
4282,5147,39,"-0.50"
4282,5165,15,"-0.50"
4282,5169,47,"-0.50"
4282,5173,22,"-0.50"
4282,5180,48,"-0.50"
4282,5186,27,"-0.50"
4282,5191,4,"-0.50"
4282,5199,9,"-0.50"
4282,5203,13,"-0.50"
4282,5210,1,"-0.50"
4282,5211,1,"-0.50"
4282,5212,1,"-0.50"
4282,5213,1,"-0.50"
4283,4237,44,"-0.50"
4283,4584,4,"-0.50"
4283,4623,41,"-0.50"
4283,4704,7,"-0.50"
4283,4817,68,"-0.50"
4283,4835,53,"-0.50"
4283,4917,22,"-0.50"
4283,5008,130,"-0.50"
4283,5013,19,"-0.50"
4283,5047,41,"-0.50"
4283,5052,6,"-0.50"
4283,5078,52,"-0.50"
4283,5093,83,"-0.50"
4283,5096,32,"-0.50"
4283,5117,36,"-0.50"
4283,5127,52,"-0.50"
4283,5144,86,"-0.50"
4283,5147,41,"-0.50"
4283,5165,11,"-0.50"
4283,5169,48,"-0.50"
4283,5173,20,"-0.50"
4283,5180,46,"-0.50"
4283,5186,21,"-0.50"
4283,5191,5,"-0.50"
4283,5199,11,"-0.50"
4283,5203,15,"-0.50"
4283,5210,1,"-0.50"
4283,5211,2,"-0.50"
4283,5213,2,"-0.50"
4283,5214,1,"-0.50"
4284,4237,44,"-0.50"
4284,4584,2,"-0.50"
4284,4623,41,"-0.50"
4284,4704,10,"-0.50"
4284,4817,84,"-0.50"
4284,4835,43,"-0.50"
4284,4917,22,"-0.50"
4284,5008,134,"-0.50"
4284,5013,21,"-0.50"
4284,5047,35,"-0.50"
4284,5052,6,"-0.50"
4284,5078,55,"-0.50"
4284,5093,68,"-0.50"
4284,5096,31,"-0.50"
4284,5117,35,"-0.50"
4284,5127,44,"-0.50"
4284,5144,90,"-0.50"
4284,5147,46,"-0.50"
4284,5165,9,"-0.50"
4284,5169,48,"-0.50"
4284,5173,21,"-0.50"
4284,5180,49,"-0.50"
4284,5186,12,"-0.50"
4284,5191,5,"-0.50"
4284,5199,16,"-0.50"
4284,5203,20,"-0.50"
4284,5210,3,"-0.50"
4284,5211,2,"-0.50"
4284,5213,1,"-0.50"
4284,5214,2,"-0.50"
4284,5215,1,"-0.50"
4285,4237,41,"-0.50"
4285,4584,2,"-0.50"
4285,4623,41,"-0.50"
4285,4704,11,"-0.50"
4285,4817,79,"-0.50"
4285,4835,35,"-0.50"
4285,4917,15,"-0.50"
4285,5008,134,"-0.50"
4285,5013,23,"-0.50"
4285,5047,30,"-0.50"
4285,5052,10,"-0.50"
4285,5078,57,"-0.50"
4285,5093,72,"-0.50"
4285,5096,45,"-0.50"
4285,5117,41,"-0.50"
4285,5127,35,"-0.50"
4285,5144,93,"-0.50"
4285,5147,57,"-0.50"
4285,5165,3,"-0.50"
4285,5169,48,"-0.50"
4285,5173,19,"-0.50"
4285,5180,40,"-0.50"
4285,5186,15,"-0.50"
4285,5191,10,"-0.50"
4285,5199,16,"-0.50"
4285,5203,19,"-0.50"
4285,5210,5,"-0.50"
4285,5211,1,"-0.50"
4285,5213,2,"-0.50"
4285,5215,1,"-0.50"
4286,4237,47,"-0.50"
4286,4584,3,"-0.50"
4286,4623,39,"-0.50"
4286,4704,12,"-0.50"
4286,4817,89,"-0.50"
4286,4835,36,"-0.50"
4286,4917,21,"-0.50"
4286,5008,130,"-0.50"
4286,5013,19,"-0.50"
4286,5047,27,"-0.50"
4286,5052,7,"-0.50"
4286,5078,38,"-0.50"
4286,5093,81,"-0.50"
4286,5096,36,"-0.50"
4286,5117,35,"-0.50"
4286,5127,35,"-0.50"
4286,5144,99,"-0.50"
4286,5147,52,"-0.50"
4286,5165,3,"-0.50"
4286,5169,37,"-0.50"
4286,5173,25,"-0.50"
4286,5180,45,"-0.50"
4286,5186,17,"-0.50"
4286,5191,12,"-0.50"
4286,5199,21,"-0.50"
4286,5203,23,"-0.50"
4286,5210,4,"-0.50"
4286,5211,1,"-0.50"
4286,5213,3,"-0.50"
4286,5215,1,"-0.50"
4286,5216,1,"-0.50"
4286,5217,1,"-0.50"
4287,4237,50,"-0.50"
4287,4584,5,"-0.50"
4287,4623,31,"-0.50"
4287,4704,15,"-0.50"
4287,4817,66,"-0.50"
4287,4835,44,"-0.50"
4287,4917,20,"-0.50"
4287,5008,124,"-0.50"
4287,5013,10,"-0.50"
4287,5047,29,"-0.50"
4287,5052,10,"-0.50"
4287,5078,37,"-0.50"
4287,5093,79,"-0.50"
4287,5096,34,"-0.50"
4287,5117,36,"-0.50"
4287,5127,42,"-0.50"
4287,5144,98,"-0.50"
4287,5147,61,"-0.50"
4287,5165,1,"-0.50"
4287,5169,35,"-0.50"
4287,5173,29,"-0.50"
4287,5180,45,"-0.50"
4287,5186,20,"-0.50"
4287,5191,16,"-0.50"
4287,5199,24,"-0.50"
4287,5203,23,"-0.50"
4287,5210,7,"-0.50"
4287,5211,2,"-0.50"
4287,5213,4,"-0.50"
4287,5218,1,"-0.50"
4287,5219,1,"-0.50"
4287,5220,1,"-0.50"
4288,4237,49,"-0.50"
4288,4584,4,"-0.50"
4288,4623,33,"-0.50"
4288,4704,12,"-0.50"
4288,4817,65,"-0.50"
4288,4835,44,"-0.50"
4288,4917,21,"-0.50"
4288,5008,126,"-0.50"
4288,5013,8,"-0.50"
4288,5047,23,"-0.50"
4288,5052,5,"-0.50"
4288,5078,39,"-0.50"
4288,5093,80,"-0.50"
4288,5096,27,"-0.50"
4288,5117,40,"-0.50"
4288,5127,50,"-0.50"
4288,5144,98,"-0.50"
4288,5147,56,"-0.50"
4288,5165,2,"-0.50"
4288,5169,30,"-0.50"
4288,5173,38,"-0.50"
4288,5180,38,"-0.50"
4288,5186,24,"-0.50"
4288,5191,14,"-0.50"
4288,5199,30,"-0.50"
4288,5203,23,"-0.50"
4288,5210,8,"-0.50"
4288,5211,4,"-0.50"
4288,5213,6,"-0.50"
4288,5218,2,"-0.50"
4288,5219,1,"-0.50"
4289,4237,54,"-0.50"
4289,4584,3,"-0.50"
4289,4623,33,"-0.50"
4289,4704,7,"-0.50"
4289,4817,86,"-0.50"
4289,4835,35,"-0.50"
4289,4917,27,"-0.50"
4289,5008,123,"-0.50"
4289,5013,9,"-0.50"
4289,5047,17,"-0.50"
4289,5052,9,"-0.50"
4289,5078,48,"-0.50"
4289,5093,71,"-0.50"
4289,5096,26,"-0.50"
4289,5117,34,"-0.50"
4289,5127,46,"-0.50"
4289,5144,72,"-0.50"
4289,5147,62,"-0.50"
4289,5165,2,"-0.50"
4289,5169,28,"-0.50"
4289,5173,49,"-0.50"
4289,5180,39,"-0.50"
4289,5186,22,"-0.50"
4289,5191,18,"-0.50"
4289,5199,28,"-0.50"
4289,5203,26,"-0.50"
4289,5210,11,"-0.50"
4289,5211,6,"-0.50"
4289,5213,6,"-0.50"
4289,5218,2,"-0.50"
4289,5219,1,"-0.50"
4290,4237,61,"-0.50"
4290,4584,2,"-0.50"
4290,4623,31,"-0.50"
4290,4704,6,"-0.50"
4290,4817,65,"-0.50"
4290,4835,32,"-0.50"
4290,4917,28,"-0.50"
4290,5008,132,"-0.50"
4290,5013,7,"-0.50"
4290,5047,16,"-0.50"
4290,5052,7,"-0.50"
4290,5078,51,"-0.50"
4290,5093,74,"-0.50"
4290,5096,26,"-0.50"
4290,5117,27,"-0.50"
4290,5127,62,"-0.50"
4290,5144,65,"-0.50"
4290,5147,62,"-0.50"
4290,5165,1,"-0.50"
4290,5169,29,"-0.50"
4290,5173,45,"-0.50"
4290,5180,45,"-0.50"
4290,5186,26,"-0.50"
4290,5191,20,"-0.50"
4290,5199,27,"-0.50"
4290,5203,25,"-0.50"
4290,5210,11,"-0.50"
4290,5211,9,"-0.50"
4290,5213,5,"-0.50"
4290,5218,2,"-0.50"
4290,5219,1,"-0.50"
4291,4237,61,"-0.50"
4291,4623,34,"-0.50"
4291,4704,7,"-0.50"
4291,4817,66,"-0.50"
4291,4835,34,"-0.50"
4291,4917,22,"-0.50"
4291,5008,130,"-0.50"
4291,5013,6,"-0.50"
4291,5047,21,"-0.50"
4291,5052,6,"-0.50"
4291,5078,44,"-0.50"
4291,5093,70,"-0.50"
4291,5096,24,"-0.50"
4291,5117,29,"-0.50"
4291,5127,76,"-0.50"
4291,5144,52,"-0.50"
4291,5147,79,"-0.50"
4291,5165,2,"-0.50"
4291,5169,35,"-0.50"
4291,5173,37,"-0.50"
4291,5180,34,"-0.50"
4291,5186,32,"-0.50"
4291,5191,24,"-0.50"
4291,5199,20,"-0.50"
4291,5203,27,"-0.50"
4291,5210,16,"-0.50"
4291,5211,8,"-0.50"
4291,5213,2,"-0.50"
4291,5218,2,"-0.50"
4292,4237,58,"-0.50"
4292,4623,37,"-0.50"
4292,4704,11,"-0.50"
4292,4817,65,"-0.50"
4292,4835,46,"-0.50"
4292,4917,23,"-0.50"
4292,5008,123,"-0.50"
4292,5013,1,"-0.50"
4292,5047,19,"-0.50"
4292,5052,5,"-0.50"
4292,5078,39,"-0.50"
4292,5093,59,"-0.50"
4292,5096,26,"-0.50"
4292,5117,27,"-0.50"
4292,5127,79,"-0.50"
4292,5144,68,"-0.50"
4292,5147,85,"-0.50"
4292,5165,2,"-0.50"
4292,5169,47,"-0.50"
4292,5173,24,"-0.50"
4292,5180,29,"-0.50"
4292,5186,25,"-0.50"
4292,5191,25,"-0.50"
4292,5199,16,"-0.50"
4292,5203,31,"-0.50"
4292,5210,16,"-0.50"
4292,5211,8,"-0.50"
4292,5213,3,"-0.50"
4292,5218,3,"-0.50"
4293,4237,53,"-0.50"
4293,4623,30,"-0.50"
4293,4704,11,"-0.50"
4293,4817,59,"-0.50"
4293,4835,53,"-0.50"
4293,4917,24,"-0.50"
4293,5008,125,"-0.50"
4293,5013,1,"-0.50"
4293,5047,18,"-0.50"
4293,5052,5,"-0.50"
4293,5078,38,"-0.50"
4293,5093,62,"-0.50"
4293,5096,24,"-0.50"
4293,5117,22,"-0.50"
4293,5127,90,"-0.50"
4293,5144,71,"-0.50"
4293,5147,86,"-0.50"
4293,5165,2,"-0.50"
4293,5169,53,"-0.50"
4293,5173,17,"-0.50"
4293,5180,33,"-0.50"
4293,5186,23,"-0.50"
4293,5191,19,"-0.50"
4293,5199,19,"-0.50"
4293,5203,32,"-0.50"
4293,5210,14,"-0.50"
4293,5211,12,"-0.50"
4293,5218,3,"-0.50"
4293,5221,1,"-0.50"
4294,4237,47,"-0.50"
4294,4623,33,"-0.50"
4294,4704,13,"-0.50"
4294,4817,46,"-0.50"
4294,4835,49,"-0.50"
4294,4917,28,"-0.50"
4294,5008,120,"-0.50"
4294,5047,19,"-0.50"
4294,5052,4,"-0.50"
4294,5078,38,"-0.50"
4294,5093,44,"-0.50"
4294,5096,34,"-0.50"
4294,5117,23,"-0.50"
4294,5127,97,"-0.50"
4294,5144,72,"-0.50"
4294,5147,94,"-0.50"
4294,5165,1,"-0.50"
4294,5169,56,"-0.50"
4294,5173,18,"-0.50"
4294,5180,33,"-0.50"
4294,5186,28,"-0.50"
4294,5191,19,"-0.50"
4294,5199,12,"-0.50"
4294,5203,36,"-0.50"
4294,5210,18,"-0.50"
4294,5211,14,"-0.50"
4294,5218,3,"-0.50"
4294,5222,1,"-0.50"
4295,4237,47,"-0.50"
4295,4623,28,"-0.50"
4295,4704,19,"-0.50"
4295,4817,44,"-0.50"
4295,4835,59,"-0.50"
4295,4917,24,"-0.50"
4295,5008,124,"-0.50"
4295,5047,20,"-0.50"
4295,5052,3,"-0.50"
4295,5078,38,"-0.50"
4295,5093,46,"-0.50"
4295,5096,34,"-0.50"
4295,5117,31,"-0.50"
4295,5127,90,"-0.50"
4295,5144,73,"-0.50"
4295,5147,88,"-0.50"
4295,5165,2,"-0.50"
4295,5169,42,"-0.50"
4295,5173,24,"-0.50"
4295,5180,33,"-0.50"
4295,5186,24,"-0.50"
4295,5191,22,"-0.50"
4295,5199,18,"-0.50"
4295,5203,33,"-0.50"
4295,5210,17,"-0.50"
4295,5211,12,"-0.50"
4295,5218,3,"-0.50"
4295,5222,2,"-0.50"
4296,4237,40,"-0.50"
4296,4623,34,"-0.50"
4296,4704,14,"-0.50"
4296,4817,36,"-0.50"
4296,4835,55,"-0.50"
4296,4917,34,"-0.50"
4296,5008,124,"-0.50"
4296,5047,17,"-0.50"
4296,5052,2,"-0.50"
4296,5078,44,"-0.50"
4296,5093,53,"-0.50"
4296,5096,30,"-0.50"
4296,5117,34,"-0.50"
4296,5127,87,"-0.50"
4296,5144,70,"-0.50"
4296,5147,73,"-0.50"
4296,5165,4,"-0.50"
4296,5169,45,"-0.50"
4296,5173,26,"-0.50"
4296,5180,31,"-0.50"
4296,5186,22,"-0.50"
4296,5191,28,"-0.50"
4296,5199,23,"-0.50"
4296,5203,35,"-0.50"
4296,5210,16,"-0.50"
4296,5211,13,"-0.50"
4296,5218,3,"-0.50"
4296,5222,4,"-0.50"
4296,5223,1,"-0.50"
4296,5224,1,"-0.50"
4296,5225,1,"-0.50"
4297,4237,27,"-0.50"
4297,4623,29,"-0.50"
4297,4704,17,"-0.50"
4297,4817,38,"-0.50"
4297,4835,66,"-0.50"
4297,4917,26,"-0.50"
4297,5008,107,"-0.50"
4297,5047,23,"-0.50"
4297,5052,2,"-0.50"
4297,5078,49,"-0.50"
4297,5093,51,"-0.50"
4297,5096,28,"-0.50"
4297,5117,32,"-0.50"
4297,5127,84,"-0.50"
4297,5144,73,"-0.50"
4297,5147,84,"-0.50"
4297,5165,6,"-0.50"
4297,5169,45,"-0.50"
4297,5173,32,"-0.50"
4297,5180,42,"-0.50"
4297,5186,17,"-0.50"
4297,5191,19,"-0.50"
4297,5199,21,"-0.50"
4297,5203,40,"-0.50"
4297,5210,15,"-0.50"
4297,5211,19,"-0.50"
4297,5218,2,"-0.50"
4297,5222,4,"-0.50"
4297,5224,1,"-0.50"
4297,5225,1,"-0.50"
4298,4237,26,"-0.50"
4298,4623,37,"-0.50"
4298,4704,11,"-0.50"
4298,4817,38,"-0.50"
4298,4835,68,"-0.50"
4298,4917,28,"-0.50"
4298,5008,119,"-0.50"
4298,5047,22,"-0.50"
4298,5052,2,"-0.50"
4298,5078,43,"-0.50"
4298,5093,56,"-0.50"
4298,5096,34,"-0.50"
4298,5117,24,"-0.50"
4298,5127,81,"-0.50"
4298,5144,73,"-0.50"
4298,5147,73,"-0.50"
4298,5165,6,"-0.50"
4298,5169,52,"-0.50"
4298,5173,30,"-0.50"
4298,5180,41,"-0.50"
4298,5186,16,"-0.50"
4298,5191,20,"-0.50"
4298,5199,25,"-0.50"
4298,5203,40,"-0.50"
4298,5210,11,"-0.50"
4298,5211,18,"-0.50"
4298,5218,1,"-0.50"
4298,5222,3,"-0.50"
4298,5225,1,"-0.50"
4298,5226,1,"-0.50"
4299,4237,23,"-0.50"
4299,4623,33,"-0.50"
4299,4704,6,"-0.50"
4299,4817,49,"-0.50"
4299,4835,88,"-0.50"
4299,4917,38,"-0.50"
4299,5008,116,"-0.50"
4299,5047,29,"-0.50"
4299,5078,35,"-0.50"
4299,5093,55,"-0.50"
4299,5096,40,"-0.50"
4299,5117,19,"-0.50"
4299,5127,81,"-0.50"
4299,5144,60,"-0.50"
4299,5147,71,"-0.50"
4299,5165,3,"-0.50"
4299,5169,44,"-0.50"
4299,5173,33,"-0.50"
4299,5180,48,"-0.50"
4299,5186,17,"-0.50"
4299,5191,16,"-0.50"
4299,5199,23,"-0.50"
4299,5203,32,"-0.50"
4299,5210,17,"-0.50"
4299,5211,16,"-0.50"
4299,5218,2,"-0.50"
4299,5222,6,"-0.50"
4300,4237,21,"-0.50"
4300,4623,35,"-0.50"
4300,4704,10,"-0.50"
4300,4817,43,"-0.50"
4300,4835,83,"-0.50"
4300,4917,35,"-0.50"
4300,5008,108,"-0.50"
4300,5047,33,"-0.50"
4300,5078,39,"-0.50"
4300,5093,59,"-0.50"
4300,5096,33,"-0.50"
4300,5117,25,"-0.50"
4300,5127,81,"-0.50"
4300,5144,70,"-0.50"
4300,5147,71,"-0.50"
4300,5169,49,"-0.50"
4300,5173,29,"-0.50"
4300,5180,54,"-0.50"
4300,5186,16,"-0.50"
4300,5191,14,"-0.50"
4300,5199,24,"-0.50"
4300,5203,35,"-0.50"
4300,5210,15,"-0.50"
4300,5211,10,"-0.50"
4300,5218,4,"-0.50"
4300,5222,4,"-0.50"
4301,4237,15,"-0.50"
4301,4623,38,"-0.50"
4301,4704,11,"-0.50"
4301,4817,33,"-0.50"
4301,4835,83,"-0.50"
4301,4917,38,"-0.50"
4301,5008,108,"-0.50"
4301,5047,28,"-0.50"
4301,5078,46,"-0.50"
4301,5093,62,"-0.50"
4301,5096,29,"-0.50"
4301,5117,26,"-0.50"
4301,5127,84,"-0.50"
4301,5144,67,"-0.50"
4301,5147,78,"-0.50"
4301,5169,47,"-0.50"
4301,5173,39,"-0.50"
4301,5180,49,"-0.50"
4301,5186,11,"-0.50"
4301,5191,14,"-0.50"
4301,5199,23,"-0.50"
4301,5203,34,"-0.50"
4301,5210,19,"-0.50"
4301,5211,13,"-0.50"
4301,5218,2,"-0.50"
4301,5222,3,"-0.50"
4302,4237,12,"-0.50"
4302,4623,42,"-0.50"
4302,4704,6,"-0.50"
4302,4817,40,"-0.50"
4302,4835,72,"-0.50"
4302,4917,51,"-0.50"
4302,5008,104,"-0.50"
4302,5047,31,"-0.50"
4302,5078,49,"-0.50"
4302,5093,68,"-0.50"
4302,5096,41,"-0.50"
4302,5117,18,"-0.50"
4302,5127,79,"-0.50"
4302,5144,64,"-0.50"
4302,5147,73,"-0.50"
4302,5169,42,"-0.50"
4302,5173,38,"-0.50"
4302,5180,52,"-0.50"
4302,5186,14,"-0.50"
4302,5191,14,"-0.50"
4302,5199,19,"-0.50"
4302,5203,33,"-0.50"
4302,5210,25,"-0.50"
4302,5211,7,"-0.50"
4302,5218,1,"-0.50"
4302,5222,4,"-0.50"
4302,5227,1,"-0.50"
4303,4237,13,"-0.50"
4303,4623,45,"-0.50"
4303,4704,6,"-0.50"
4303,4817,43,"-0.50"
4303,4835,73,"-0.50"
4303,4917,53,"-0.50"
4303,5008,110,"-0.50"
4303,5047,26,"-0.50"
4303,5078,43,"-0.50"
4303,5093,51,"-0.50"
4303,5096,47,"-0.50"
4303,5117,22,"-0.50"
4303,5127,79,"-0.50"
4303,5144,55,"-0.50"
4303,5147,81,"-0.50"
4303,5169,36,"-0.50"
4303,5173,44,"-0.50"
4303,5180,63,"-0.50"
4303,5186,13,"-0.50"
4303,5191,13,"-0.50"
4303,5199,18,"-0.50"
4303,5203,29,"-0.50"
4303,5210,26,"-0.50"
4303,5211,8,"-0.50"
4303,5222,3,"-0.50"
4304,4237,15,"-0.50"
4304,4623,43,"-0.50"
4304,4704,6,"-0.50"
4304,4817,43,"-0.50"
4304,4835,73,"-0.50"
4304,4917,46,"-0.50"
4304,5008,99,"-0.50"
4304,5047,23,"-0.50"
4304,5078,51,"-0.50"
4304,5093,49,"-0.50"
4304,5096,38,"-0.50"
4304,5117,23,"-0.50"
4304,5127,77,"-0.50"
4304,5144,61,"-0.50"
4304,5147,82,"-0.50"
4304,5169,33,"-0.50"
4304,5173,41,"-0.50"
4304,5180,61,"-0.50"
4304,5186,20,"-0.50"
4304,5191,19,"-0.50"
4304,5199,20,"-0.50"
4304,5203,39,"-0.50"
4304,5210,26,"-0.50"
4304,5211,10,"-0.50"
4304,5222,1,"-0.50"
4304,5228,1,"-0.50"
4305,4237,16,"-0.50"
4305,4623,49,"-0.50"
4305,4704,6,"-0.50"
4305,4817,37,"-0.50"
4305,4835,63,"-0.50"
4305,4917,47,"-0.50"
4305,5008,99,"-0.50"
4305,5047,31,"-0.50"
4305,5078,40,"-0.50"
4305,5093,57,"-0.50"
4305,5096,44,"-0.50"
4305,5117,20,"-0.50"
4305,5127,80,"-0.50"
4305,5144,63,"-0.50"
4305,5147,81,"-0.50"
4305,5169,27,"-0.50"
4305,5173,35,"-0.50"
4305,5180,76,"-0.50"
4305,5186,14,"-0.50"
4305,5191,13,"-0.50"
4305,5199,13,"-0.50"
4305,5203,48,"-0.50"
4305,5210,27,"-0.50"
4305,5211,12,"-0.50"
4305,5222,1,"-0.50"
4305,5229,1,"-0.50"
4306,4237,13,"-0.50"
4306,4623,41,"-0.50"
4306,4704,10,"-0.50"
4306,4817,33,"-0.50"
4306,4835,68,"-0.50"
4306,4917,51,"-0.50"
4306,5008,114,"-0.50"
4306,5047,21,"-0.50"
4306,5078,45,"-0.50"
4306,5093,55,"-0.50"
4306,5096,47,"-0.50"
4306,5117,21,"-0.50"
4306,5127,70,"-0.50"
4306,5144,65,"-0.50"
4306,5147,76,"-0.50"
4306,5169,26,"-0.50"
4306,5173,37,"-0.50"
4306,5180,85,"-0.50"
4306,5186,11,"-0.50"
4306,5191,9,"-0.50"
4306,5199,12,"-0.50"
4306,5203,47,"-0.50"
4306,5210,28,"-0.50"
4306,5211,10,"-0.50"
4306,5222,2,"-0.50"
4306,5229,1,"-0.50"
4306,5230,1,"-0.50"
4306,5231,1,"-0.50"
4307,4237,12,"-0.50"
4307,4623,35,"-0.50"
4307,4704,22,"-0.50"
4307,4817,34,"-0.50"
4307,4835,73,"-0.50"
4307,4917,30,"-0.50"
4307,5008,105,"-0.50"
4307,5047,18,"-0.50"
4307,5078,43,"-0.50"
4307,5093,52,"-0.50"
4307,5096,55,"-0.50"
4307,5117,21,"-0.50"
4307,5127,64,"-0.50"
4307,5144,74,"-0.50"
4307,5147,82,"-0.50"
4307,5169,31,"-0.50"
4307,5173,38,"-0.50"
4307,5180,95,"-0.50"
4307,5186,15,"-0.50"
4307,5191,9,"-0.50"
4307,5199,11,"-0.50"
4307,5203,41,"-0.50"
4307,5210,25,"-0.50"
4307,5211,7,"-0.50"
4307,5222,4,"-0.50"
4307,5229,2,"-0.50"
4307,5230,1,"-0.50"
4307,5232,1,"-0.50"
4308,4237,16,"-0.50"
4308,4623,31,"-0.50"
4308,4704,20,"-0.50"
4308,4817,34,"-0.50"
4308,4835,72,"-0.50"
4308,4917,26,"-0.50"
4308,5008,96,"-0.50"
4308,5047,14,"-0.50"
4308,5078,44,"-0.50"
4308,5093,57,"-0.50"
4308,5096,44,"-0.50"
4308,5117,24,"-0.50"
4308,5127,71,"-0.50"
4308,5144,73,"-0.50"
4308,5147,67,"-0.50"
4308,5169,38,"-0.50"
4308,5173,47,"-0.50"
4308,5180,113,"-0.50"
4308,5186,15,"-0.50"
4308,5191,6,"-0.50"
4308,5199,12,"-0.50"
4308,5203,34,"-0.50"
4308,5210,26,"-0.50"
4308,5211,6,"-0.50"
4308,5222,8,"-0.50"
4308,5229,2,"-0.50"
4308,5230,2,"-0.50"
4308,5233,1,"-0.50"
4308,5234,1,"-0.50"
4309,4237,12,"-0.50"
4309,4623,35,"-0.50"
4309,4704,21,"-0.50"
4309,4817,30,"-0.50"
4309,4835,82,"-0.50"
4309,4917,31,"-0.50"
4309,5008,94,"-0.50"
4309,5047,15,"-0.50"
4309,5078,41,"-0.50"
4309,5093,60,"-0.50"
4309,5096,47,"-0.50"
4309,5117,26,"-0.50"
4309,5127,75,"-0.50"
4309,5144,68,"-0.50"
4309,5147,67,"-0.50"
4309,5169,39,"-0.50"
4309,5173,56,"-0.50"
4309,5180,105,"-0.50"
4309,5186,14,"-0.50"
4309,5191,5,"-0.50"
4309,5199,13,"-0.50"
4309,5203,29,"-0.50"
4309,5210,21,"-0.50"
4309,5211,5,"-0.50"
4309,5222,3,"-0.50"
4309,5229,1,"-0.50"
4309,5230,2,"-0.50"
4309,5233,1,"-0.50"
4309,5235,1,"-0.50"
4309,5236,1,"-0.50"
4310,4237,17,"-0.50"
4310,4623,28,"-0.50"
4310,4704,17,"-0.50"
4310,4817,39,"-0.50"
4310,4835,101,"-0.50"
4310,4917,41,"-0.50"
4310,5008,74,"-0.50"
4310,5047,10,"-0.50"
4310,5078,41,"-0.50"
4310,5093,62,"-0.50"
4310,5096,38,"-0.50"
4310,5117,30,"-0.50"
4310,5127,66,"-0.50"
4310,5144,66,"-0.50"
4310,5147,56,"-0.50"
4310,5169,34,"-0.50"
4310,5173,79,"-0.50"
4310,5180,100,"-0.50"
4310,5186,18,"-0.50"
4310,5191,4,"-0.50"
4310,5199,16,"-0.50"
4310,5203,24,"-0.50"
4310,5210,20,"-0.50"
4310,5211,7,"-0.50"
4310,5222,1,"-0.50"
4310,5229,3,"-0.50"
4310,5230,2,"-0.50"
4310,5233,2,"-0.50"
4310,5235,2,"-0.50"
4310,5237,1,"-0.50"
4310,5238,1,"-0.50"
4311,4237,20,"-0.50"
4311,4623,26,"-0.50"
4311,4704,18,"-0.50"
4311,4817,34,"-0.50"
4311,4835,106,"-0.50"
4311,4917,32,"-0.50"
4311,5008,68,"-0.50"
4311,5047,10,"-0.50"
4311,5078,42,"-0.50"
4311,5093,69,"-0.50"
4311,5096,34,"-0.50"
4311,5117,29,"-0.50"
4311,5127,71,"-0.50"
4311,5144,65,"-0.50"
4311,5147,56,"-0.50"
4311,5169,32,"-0.50"
4311,5173,77,"-0.50"
4311,5180,93,"-0.50"
4311,5186,19,"-0.50"
4311,5191,6,"-0.50"
4311,5199,10,"-0.50"
4311,5203,34,"-0.50"
4311,5210,22,"-0.50"
4311,5211,9,"-0.50"
4311,5222,2,"-0.50"
4311,5229,2,"-0.50"
4311,5230,1,"-0.50"
4311,5233,6,"-0.50"
4311,5235,4,"-0.50"
4311,5237,3,"-0.50"
4312,4237,22,"-0.50"
4312,4623,29,"-0.50"
4312,4704,21,"-0.50"
4312,4817,27,"-0.50"
4312,4835,85,"-0.50"
4312,4917,39,"-0.50"
4312,5008,68,"-0.50"
4312,5047,12,"-0.50"
4312,5078,38,"-0.50"
4312,5093,61,"-0.50"
4312,5096,33,"-0.50"
4312,5117,34,"-0.50"
4312,5127,84,"-0.50"
4312,5144,62,"-0.50"
4312,5147,62,"-0.50"
4312,5169,31,"-0.50"
4312,5173,70,"-0.50"
4312,5180,94,"-0.50"
4312,5186,23,"-0.50"
4312,5191,10,"-0.50"
4312,5199,8,"-0.50"
4312,5203,30,"-0.50"
4312,5210,22,"-0.50"
4312,5211,10,"-0.50"
4312,5222,3,"-0.50"
4312,5229,2,"-0.50"
4312,5233,9,"-0.50"
4312,5235,5,"-0.50"
4312,5237,3,"-0.50"
4312,5239,1,"-0.50"
4312,5240,1,"-0.50"
4312,5241,1,"-0.50"
4313,4237,23,"-0.50"
4313,4623,35,"-0.50"
4313,4704,18,"-0.50"
4313,4817,19,"-0.50"
4313,4835,88,"-0.50"
4313,4917,40,"-0.50"
4313,5008,64,"-0.50"
4313,5047,11,"-0.50"
4313,5078,42,"-0.50"
4313,5093,58,"-0.50"
4313,5096,30,"-0.50"
4313,5117,30,"-0.50"
4313,5127,82,"-0.50"
4313,5144,67,"-0.50"
4313,5147,61,"-0.50"
4313,5169,37,"-0.50"
4313,5173,72,"-0.50"
4313,5180,88,"-0.50"
4313,5186,30,"-0.50"
4313,5191,8,"-0.50"
4313,5199,4,"-0.50"
4313,5203,31,"-0.50"
4313,5210,31,"-0.50"
4313,5211,11,"-0.50"
4313,5222,1,"-0.50"
4313,5229,1,"-0.50"
4313,5233,10,"-0.50"
4313,5235,2,"-0.50"
4313,5240,3,"-0.50"
4313,5241,1,"-0.50"
4313,5242,1,"-0.50"
4313,5243,1,"-0.50"
